year,month,region,precip
1961,8,Nordrhein-Westfalen,82.7
1961,8,Rheinland-Pfalz,52.5
1961,8,Schleswig-Holstein,129.5
1961,8,Saarland,48.8
1961,8,Sachsen,47.1
1961,8,Sachsen-Anhalt,56.8
1961,8,Thueringen/Sachsen-Anhalt,55.2
1961,8,Thueringen,53.1
1961,8,Deutschland,84.6
1962,8,Brandenburg/Berlin,73.1
1962,8,Brandenburg,72.9
1962,8,Baden-Wuerttemberg,73.3
1962,8,Bayern,62.4
1962,8,Hessen,58.7
1962,8,Mecklenburg-Vorpommern,76.3
1962,8,Niedersachsen,78.6
1962,8,Niedersachsen/Hamburg/Bremen,78.8
1962,8,Nordrhein-Westfalen,82.1
1962,8,Rheinland-Pfalz,52.2
1962,8,Schleswig-Holstein,116.7
1962,8,Saarland,47.2
1962,8,Sachsen,60.2
1962,8,Sachsen-Anhalt,56.1
1962,8,Thueringen/Sachsen-Anhalt,52.3
1962,8,Thueringen,47.6
1962,8,Deutschland,69.8
1963,8,Brandenburg/Berlin,79.2
1963,8,Brandenburg,79.5
1963,8,Baden-Wuerttemberg,153.8
1963,8,Bayern,123
1963,8,Hessen,132.3
1963,8,Mecklenburg-Vorpommern,119.4
1963,8,Niedersachsen,132.3
1963,8,Niedersachsen/Hamburg/Bremen,133
1963,8,Nordrhein-Westfalen,90.7
1963,8,Rheinland-Pfalz,99.8
1963,8,Schleswig-Holstein,161.5
1963,8,Saarland,146
1963,8,Sachsen,79.7
1963,8,Sachsen-Anhalt,91.1
1963,8,Thueringen/Sachsen-Anhalt,104.8
1963,8,Thueringen,122.1
1963,8,Deutschland,117.5
1964,8,Brandenburg/Berlin,103.6
1964,8,Brandenburg,104.2
1964,8,Baden-Wuerttemberg,81.2
1964,8,Bayern,91.8
1964,8,Hessen,54
1964,8,Mecklenburg-Vorpommern,67.4
1964,8,Niedersachsen,89.2
1964,8,Niedersachsen/Hamburg/Bremen,89.4
1964,8,Nordrhein-Westfalen,69.4
1964,8,Rheinland-Pfalz,53.7
1964,8,Schleswig-Holstein,67.2
1964,8,Saarland,62.6
1964,8,Sachsen,118.3
1964,8,Sachsen-Anhalt,90.6
1964,8,Thueringen/Sachsen-Anhalt,78
1964,8,Thueringen,62.1
1964,8,Deutschland,82.2
1965,8,Brandenburg/Berlin,30.4
1965,8,Brandenburg,30.4
1965,8,Baden-Wuerttemberg,74.6
1965,8,Bayern,60.6
1965,8,Hessen,58.8
1965,8,Mecklenburg-Vorpommern,42.3
1965,8,Niedersachsen,64.1
1965,8,Niedersachsen/Hamburg/Bremen,64
1965,8,Nordrhein-Westfalen,71.2
1965,8,Rheinland-Pfalz,58.4
1965,8,Schleswig-Holstein,58.2
1965,8,Saarland,63.6
1965,8,Sachsen,29.4
1965,8,Sachsen-Anhalt,40.8
1965,8,Thueringen/Sachsen-Anhalt,40.9
1965,8,Thueringen,41
1965,8,Deutschland,55.8
1966,8,Brandenburg/Berlin,65.8
1966,8,Brandenburg,65.5
1966,8,Baden-Wuerttemberg,151.3
1966,8,Bayern,140.6
1966,8,Hessen,80.6
1966,8,Mecklenburg-Vorpommern,60.3
1966,8,Niedersachsen,82.8
1966,8,Niedersachsen/Hamburg/Bremen,82.7
1966,8,Nordrhein-Westfalen,76.9
1966,8,Rheinland-Pfalz,85.2
1966,8,Schleswig-Holstein,75.9
1966,8,Saarland,107.8
1966,8,Sachsen,84.7
1966,8,Sachsen-Anhalt,77.1
1966,8,Thueringen/Sachsen-Anhalt,78.5
1966,8,Thueringen,80.2
1966,8,Deutschland,97.4
1967,8,Brandenburg/Berlin,65.2
1967,8,Brandenburg,65.4
1967,8,Baden-Wuerttemberg,107.1
1967,8,Bayern,86.3
1967,8,Hessen,88.1
1967,8,Mecklenburg-Vorpommern,81.5
1967,8,Niedersachsen,81.7
1967,8,Niedersachsen/Hamburg/Bremen,81.2
1967,8,Nordrhein-Westfalen,73.2
1967,8,Rheinland-Pfalz,87.8
1967,8,Schleswig-Holstein,94.6
1967,8,Saarland,109.3
1967,8,Sachsen,83.8
1967,8,Sachsen-Anhalt,69.6
1967,8,Thueringen/Sachsen-Anhalt,67.7
1967,8,Thueringen,65.3
1967,8,Deutschland,83.1
1968,8,Brandenburg/Berlin,48.8
1968,8,Brandenburg,49
1968,8,Baden-Wuerttemberg,194
1968,8,Bayern,153.6
1968,8,Hessen,140.5
1968,8,Mecklenburg-Vorpommern,40.4
1968,8,Niedersachsen,70.7
1968,8,Niedersachsen/Hamburg/Bremen,70.2
1968,8,Nordrhein-Westfalen,129.3
1968,8,Rheinland-Pfalz,187.1
1968,8,Schleswig-Holstein,44.4
1968,8,Saarland,188
1968,8,Sachsen,90.1
1968,8,Sachsen-Anhalt,54.6
1968,8,Thueringen/Sachsen-Anhalt,74.8
1968,8,Thueringen,100.1
1968,8,Deutschland,113.1
1969,8,Brandenburg/Berlin,99.7
1969,8,Brandenburg,99.3
1969,8,Baden-Wuerttemberg,142.7
1969,8,Bayern,134.5
1969,8,Hessen,135.2
1969,8,Mecklenburg-Vorpommern,89.7
1969,8,Niedersachsen,81
1969,8,Niedersachsen/Hamburg/Bremen,80.4
1969,8,Nordrhein-Westfalen,144.8
1969,8,Rheinland-Pfalz,140.8
1969,8,Schleswig-Holstein,67.1
1969,8,Saarland,99.9
1969,8,Sachsen,77.5
1969,8,Sachsen-Anhalt,62.9
1969,8,Thueringen/Sachsen-Anhalt,81.4
1969,8,Thueringen,104.7
1969,8,Deutschland,112
1970,8,Brandenburg/Berlin,25.5
1970,8,Brandenburg,25.6
1970,8,Baden-Wuerttemberg,95.2
1970,8,Bayern,155.2
1970,8,Hessen,58.6
1970,8,Mecklenburg-Vorpommern,19.9
1970,8,Niedersachsen,67.3
1970,8,Niedersachsen/Hamburg/Bremen,67.3
1970,8,Nordrhein-Westfalen,56.6
1970,8,Rheinland-Pfalz,51.3
1970,8,Schleswig-Holstein,58.2
1970,8,Saarland,48.4
1970,8,Sachsen,108.7
1970,8,Sachsen-Anhalt,103.1
1970,8,Thueringen/Sachsen-Anhalt,105.8
1970,8,Thueringen,109.1
1970,8,Deutschland,84.3
1971,8,Brandenburg/Berlin,22.8
1971,8,Brandenburg,23.3
1971,8,Baden-Wuerttemberg,94.4
1971,8,Bayern,108.8
1971,8,Hessen,54.6
1971,8,Mecklenburg-Vorpommern,28.3
1971,8,Niedersachsen,65.6
1971,8,Niedersachsen/Hamburg/Bremen,65.3
1971,8,Nordrhein-Westfalen,57.3
1971,8,Rheinland-Pfalz,61.6
1971,8,Schleswig-Holstein,56.2
1971,8,Saarland,75.6
1971,8,Sachsen,60.4
1971,8,Sachsen-Anhalt,51.3
1971,8,Thueringen/Sachsen-Anhalt,52.8
1971,8,Thueringen,54.6
1971,8,Deutschland,67.5
1972,8,Brandenburg/Berlin,63.9
1972,8,Brandenburg,63.4
1972,8,Baden-Wuerttemberg,74.2
1972,8,Bayern,77
1972,8,Hessen,106
1972,8,Mecklenburg-Vorpommern,59.4
1972,8,Niedersachsen,80.8
1972,8,Niedersachsen/Hamburg/Bremen,80.5
1972,8,Nordrhein-Westfalen,92.6
1972,8,Rheinland-Pfalz,83.9
1972,8,Schleswig-Holstein,67.9
1972,8,Saarland,81
1972,8,Sachsen,69
1972,8,Sachsen-Anhalt,64.9
1972,8,Thueringen/Sachsen-Anhalt,77.4
1972,8,Thueringen,93.1
1972,8,Deutschland,77.8
1973,8,Brandenburg/Berlin,28.9
1973,8,Brandenburg,28.9
1973,8,Baden-Wuerttemberg,60.7
1973,8,Bayern,55.4
1973,8,Hessen,35.6
1973,8,Mecklenburg-Vorpommern,23.4
1973,8,Niedersachsen,26.9
1973,8,Niedersachsen/Hamburg/Bremen,27.1
1973,8,Nordrhein-Westfalen,36.9
1973,8,Rheinland-Pfalz,43.3
1973,8,Schleswig-Holstein,43.9
1973,8,Saarland,39.7
1973,8,Sachsen,38.1
1973,8,Sachsen-Anhalt,24.6
1973,8,Thueringen/Sachsen-Anhalt,30.6
1973,8,Thueringen,38.2
1973,8,Deutschland,40.2
1974,8,Brandenburg/Berlin,62
1974,8,Brandenburg,61.4
1974,8,Baden-Wuerttemberg,77.3
1974,8,Bayern,92.3
1974,8,Hessen,70.8
1974,8,Mecklenburg-Vorpommern,42.8
1974,8,Niedersachsen,57.7
1974,8,Niedersachsen/Hamburg/Bremen,57.7
1974,8,Nordrhein-Westfalen,71.5
1974,8,Rheinland-Pfalz,59.9
1974,8,Schleswig-Holstein,49.8
1974,8,Saarland,47.5
1974,8,Sachsen,62.8
1974,8,Sachsen-Anhalt,60.6
1974,8,Thueringen/Sachsen-Anhalt,66.2
1974,8,Thueringen,73.2
1974,8,Deutschland,69
1975,8,Brandenburg/Berlin,50.7
1975,8,Brandenburg,50
1975,8,Baden-Wuerttemberg,133.6
1975,8,Bayern,137.4
1975,8,Hessen,69.6
1975,8,Mecklenburg-Vorpommern,33.6
1975,8,Niedersachsen,35.6
1975,8,Niedersachsen/Hamburg/Bremen,35.5
1975,8,Nordrhein-Westfalen,44.5
1975,8,Rheinland-Pfalz,66.7
1975,8,Schleswig-Holstein,36.5
1975,8,Saarland,57.6
1975,8,Sachsen,84
1975,8,Sachsen-Anhalt,34.5
1975,8,Thueringen/Sachsen-Anhalt,46.1
1975,8,Thueringen,60.7
1975,8,Deutschland,75.3
1976,8,Brandenburg/Berlin,21.7
1976,8,Brandenburg,21.6
1976,8,Baden-Wuerttemberg,51
1976,8,Bayern,69.4
1976,8,Hessen,22
1976,8,Mecklenburg-Vorpommern,24
1976,8,Niedersachsen,34.3
1976,8,Niedersachsen/Hamburg/Bremen,34.5
1976,8,Nordrhein-Westfalen,26.9
1976,8,Rheinland-Pfalz,17.7
1976,8,Schleswig-Holstein,32.2
1976,8,Saarland,19.7
1976,8,Sachsen,43.6
1976,8,Sachsen-Anhalt,27
1976,8,Thueringen/Sachsen-Anhalt,28.2
1976,8,Thueringen,29.7
1976,8,Deutschland,38.6
1977,8,Brandenburg/Berlin,83.2
1977,8,Brandenburg,83.7
1977,8,Baden-Wuerttemberg,88.9
1977,8,Bayern,131.7
1977,8,Hessen,102
1977,8,Mecklenburg-Vorpommern,89.6
1977,8,Niedersachsen,79
1977,8,Niedersachsen/Hamburg/Bremen,78.9
1977,8,Nordrhein-Westfalen,103.1
1977,8,Rheinland-Pfalz,100.3
1977,8,Schleswig-Holstein,69.7
1977,8,Saarland,89.7
1977,8,Sachsen,122.9
1977,8,Sachsen-Anhalt,105.5
1977,8,Thueringen/Sachsen-Anhalt,111.9
1977,8,Thueringen,119.9
1977,8,Deutschland,101.7
1978,8,Brandenburg/Berlin,148.4
1978,8,Brandenburg,148.3
1978,8,Baden-Wuerttemberg,122.6
1978,8,Bayern,123.3
1978,8,Hessen,41.8
1978,8,Mecklenburg-Vorpommern,79.7
1978,8,Niedersachsen,82.1
1978,8,Niedersachsen/Hamburg/Bremen,82
1978,8,Nordrhein-Westfalen,67.1
1978,8,Rheinland-Pfalz,38.2
1978,8,Schleswig-Holstein,59
1978,8,Saarland,41.8
1978,8,Sachsen,159.4
1978,8,Sachsen-Anhalt,90.5
1978,8,Thueringen/Sachsen-Anhalt,89.1
1978,8,Thueringen,87.3
1978,8,Deutschland,97.1
1979,8,Brandenburg/Berlin,39.7
1979,8,Brandenburg,39.7
1979,8,Baden-Wuerttemberg,90.3
1979,8,Bayern,94
1979,8,Hessen,64.5
1979,8,Mecklenburg-Vorpommern,87.2
1979,8,Niedersachsen,73.7
1979,8,Niedersachsen/Hamburg/Bremen,73.9
1979,8,Nordrhein-Westfalen,101.2
1979,8,Rheinland-Pfalz,93.2
1979,8,Schleswig-Holstein,85.8
1979,8,Saarland,120.2
1979,8,Sachsen,42.6
1979,8,Sachsen-Anhalt,37.4
1979,8,Thueringen/Sachsen-Anhalt,40.1
1979,8,Thueringen,43.4
1979,8,Deutschland,76.5
1980,8,Brandenburg/Berlin,57.4
1980,8,Brandenburg,57.2
1980,8,Baden-Wuerttemberg,73.1
1980,8,Bayern,63.2
1980,8,Hessen,56.4
1980,8,Mecklenburg-Vorpommern,84.5
1980,8,Niedersachsen,68.9
1980,8,Niedersachsen/Hamburg/Bremen,69.4
1980,8,Nordrhein-Westfalen,76.2
1980,8,Rheinland-Pfalz,71.2
1980,8,Schleswig-Holstein,112.7
1980,8,Saarland,92.2
1980,8,Sachsen,55.9
1980,8,Sachsen-Anhalt,48
1980,8,Thueringen/Sachsen-Anhalt,48.1
1980,8,Thueringen,48.2
1980,8,Deutschland,67.7
1981,8,Brandenburg/Berlin,53.3
1981,8,Brandenburg,53.5
1981,8,Baden-Wuerttemberg,61.5
1981,8,Bayern,83.7
1981,8,Hessen,120.5
1981,8,Mecklenburg-Vorpommern,60.1
1981,8,Niedersachsen,77.8
1981,8,Niedersachsen/Hamburg/Bremen,78
1981,8,Nordrhein-Westfalen,74.1
1981,8,Rheinland-Pfalz,78.8
1981,8,Schleswig-Holstein,73
1981,8,Saarland,77.4
1981,8,Sachsen,62.3
1981,8,Sachsen-Anhalt,65.7
1981,8,Thueringen/Sachsen-Anhalt,92.1
1981,8,Thueringen,125.4
1981,8,Deutschland,76.8
1982,8,Brandenburg/Berlin,27.8
1982,8,Brandenburg,27.8
1982,8,Baden-Wuerttemberg,105.1
1982,8,Bayern,108.6
1982,8,Hessen,45.4
1982,8,Mecklenburg-Vorpommern,52
1982,8,Niedersachsen,72.3
1982,8,Niedersachsen/Hamburg/Bremen,72.2
1982,8,Nordrhein-Westfalen,80.9
1982,8,Rheinland-Pfalz,67.7
1982,8,Schleswig-Holstein,94.7
1982,8,Saarland,79.5
1982,8,Sachsen,42.4
1982,8,Sachsen-Anhalt,39.1
1982,8,Thueringen/Sachsen-Anhalt,36.3
1982,8,Thueringen,32.8
1982,8,Deutschland,72.6
1983,8,Brandenburg/Berlin,75.3
1983,8,Brandenburg,75.6
1983,8,Baden-Wuerttemberg,54.9
1983,8,Bayern,112.3
1983,8,Hessen,37.1
1983,8,Mecklenburg-Vorpommern,33.7
1983,8,Niedersachsen,23.6
1983,8,Niedersachsen/Hamburg/Bremen,23.2
1983,8,Nordrhein-Westfalen,30.6
1983,8,Rheinland-Pfalz,19.6
1983,8,Schleswig-Holstein,9.7
1983,8,Saarland,16.3
1983,8,Sachsen,155.9
1983,8,Sachsen-Anhalt,66.8
1983,8,Thueringen/Sachsen-Anhalt,69.9
1983,8,Thueringen,73.8
1983,8,Deutschland,61.7
1984,8,Brandenburg/Berlin,52.7
1984,8,Brandenburg,52.8
1984,8,Baden-Wuerttemberg,67.2
1984,8,Bayern,86.6
1984,8,Hessen,49.1
1984,8,Mecklenburg-Vorpommern,30
1984,8,Niedersachsen,36.8
1984,8,Niedersachsen/Hamburg/Bremen,36.9
1984,8,Nordrhein-Westfalen,43.6
1984,8,Rheinland-Pfalz,49.8
1984,8,Schleswig-Holstein,50.7
1984,8,Saarland,35.7
1984,8,Sachsen,91.9
1984,8,Sachsen-Anhalt,44.8
1984,8,Thueringen/Sachsen-Anhalt,53.1
1984,8,Thueringen,63.5
1984,8,Deutschland,58
1985,8,Brandenburg/Berlin,55.1
1985,8,Brandenburg,54.9
1985,8,Baden-Wuerttemberg,72.3
1985,8,Bayern,138.9
1985,8,Hessen,63.7
1985,8,Mecklenburg-Vorpommern,56.4
1985,8,Niedersachsen,84.2
1985,8,Niedersachsen/Hamburg/Bremen,84.1
1985,8,Nordrhein-Westfalen,76.5
1985,8,Rheinland-Pfalz,69.5
1985,8,Schleswig-Holstein,90.7
1985,8,Saarland,64.7
1985,8,Sachsen,74.5
1985,8,Sachsen-Anhalt,51.6
1985,8,Thueringen/Sachsen-Anhalt,55.3
1985,8,Thueringen,60
1985,8,Deutschland,83.6
1986,8,Brandenburg/Berlin,56.3
1986,8,Brandenburg,56.4
1986,8,Baden-Wuerttemberg,128.3
1986,8,Bayern,113.9
1986,8,Hessen,64.3
1986,8,Mecklenburg-Vorpommern,60.8
1986,8,Niedersachsen,67.5
1986,8,Niedersachsen/Hamburg/Bremen,67.3
1986,8,Nordrhein-Westfalen,63.9
1986,8,Rheinland-Pfalz,69.8
1986,8,Schleswig-Holstein,66.4
1986,8,Saarland,99.4
1986,8,Sachsen,108
1986,8,Sachsen-Anhalt,60.8
1986,8,Thueringen/Sachsen-Anhalt,68.4
1986,8,Thueringen,78
1986,8,Deutschland,83.5
1987,8,Brandenburg/Berlin,68.9
1987,8,Brandenburg,68.8
1987,8,Baden-Wuerttemberg,98.4
1987,8,Bayern,87.1
1987,8,Hessen,76.5
1987,8,Mecklenburg-Vorpommern,55.1
1987,8,Niedersachsen,78.4
1987,8,Niedersachsen/Hamburg/Bremen,78.4
1987,8,Nordrhein-Westfalen,82.9
1987,8,Rheinland-Pfalz,73.1
1987,8,Schleswig-Holstein,70
1987,8,Saarland,78
1987,8,Sachsen,97.6
1987,8,Sachsen-Anhalt,54.7
1987,8,Thueringen/Sachsen-Anhalt,65.5
1987,8,Thueringen,79.1
1987,8,Deutschland,79.2
1988,8,Brandenburg/Berlin,28.3
1988,8,Brandenburg,28.4
1988,8,Baden-Wuerttemberg,90.3
1988,8,Bayern,108.4
1988,8,Hessen,26.8
1988,8,Mecklenburg-Vorpommern,24.6
1988,8,Niedersachsen,43
1988,8,Niedersachsen/Hamburg/Bremen,43.1
1988,8,Nordrhein-Westfalen,47.9
1988,8,Rheinland-Pfalz,30.2
1988,8,Schleswig-Holstein,48.2
1988,8,Saarland,34.9
1988,8,Sachsen,41.8
1988,8,Sachsen-Anhalt,28.1
1988,8,Thueringen/Sachsen-Anhalt,29.3
1988,8,Thueringen,30.9
1988,8,Deutschland,55.9
1989,8,Brandenburg/Berlin,44.2
1989,8,Brandenburg,44.1
1989,8,Baden-Wuerttemberg,63
1989,8,Bayern,74.5
1989,8,Hessen,49.1
1989,8,Mecklenburg-Vorpommern,76.1
1989,8,Niedersachsen,89.1
1989,8,Niedersachsen/Hamburg/Bremen,89.9
1989,8,Nordrhein-Westfalen,54.1
1989,8,Rheinland-Pfalz,60.3
1989,8,Schleswig-Holstein,118.6
1989,8,Saarland,53.7
1989,8,Sachsen,53.4
1989,8,Sachsen-Anhalt,44
1989,8,Thueringen/Sachsen-Anhalt,41.1
1989,8,Thueringen,37.5
1989,8,Deutschland,66
1990,8,Brandenburg/Berlin,66.9
1990,8,Brandenburg,66.8
1990,8,Baden-Wuerttemberg,56.3
1990,8,Bayern,58.8
1990,8,Hessen,62.9
1990,8,Mecklenburg-Vorpommern,69
1990,8,Niedersachsen,77.6
1990,8,Niedersachsen/Hamburg/Bremen,77.8
1990,8,Nordrhein-Westfalen,77.1
1990,8,Rheinland-Pfalz,70.3
1990,8,Schleswig-Holstein,85.3
1990,8,Saarland,66.6
1990,8,Sachsen,66.6
1990,8,Sachsen-Anhalt,67.3
1990,8,Thueringen/Sachsen-Anhalt,65.5
1990,8,Thueringen,63.3
1990,8,Deutschland,67.5
1991,8,Brandenburg/Berlin,38
1991,8,Brandenburg,38.2
1991,8,Baden-Wuerttemberg,18.7
1991,8,Bayern,64
1991,8,Hessen,14.3
1991,8,Mecklenburg-Vorpommern,48.6
1991,8,Niedersachsen,45.8
1991,8,Niedersachsen/Hamburg/Bremen,46.3
1991,8,Nordrhein-Westfalen,46.6
1991,8,Rheinland-Pfalz,10.1
1991,8,Schleswig-Holstein,66.8
1991,8,Saarland,9.6
1991,8,Sachsen,58.5
1991,8,Sachsen-Anhalt,36.4
1991,8,Thueringen/Sachsen-Anhalt,36
1991,8,Thueringen,35.5
1991,8,Deutschland,42.9
1992,8,Brandenburg/Berlin,79.3
1992,8,Brandenburg,79.2
1992,8,Baden-Wuerttemberg,77.8
1992,8,Bayern,90.2
1992,8,Hessen,94.1
1992,8,Mecklenburg-Vorpommern,86.6
1992,8,Niedersachsen,95.6
1992,8,Niedersachsen/Hamburg/Bremen,95.3
1992,8,Nordrhein-Westfalen,116.3
1992,8,Rheinland-Pfalz,80
1992,8,Schleswig-Holstein,83
1992,8,Saarland,87.9
1992,8,Sachsen,60.3
1992,8,Sachsen-Anhalt,76.5
1992,8,Thueringen/Sachsen-Anhalt,73
1992,8,Thueringen,68.5
1992,8,Deutschland,87
1993,8,Brandenburg/Berlin,48.7
1993,8,Brandenburg,48.9
1993,8,Baden-Wuerttemberg,74.2
1993,8,Bayern,96.9
1993,8,Hessen,33.7
1993,8,Mecklenburg-Vorpommern,70.2
1993,8,Niedersachsen,70.6
1993,8,Niedersachsen/Hamburg/Bremen,70.7
1993,8,Nordrhein-Westfalen,43.6
1993,8,Rheinland-Pfalz,23.9
1993,8,Schleswig-Holstein,85.7
1993,8,Saarland,27.2
1993,8,Sachsen,68.3
1993,8,Sachsen-Anhalt,43.5
1993,8,Thueringen/Sachsen-Anhalt,46.6
1993,8,Thueringen,50.4
1993,8,Deutschland,64.9
1994,8,Brandenburg/Berlin,109.3
1994,8,Brandenburg,109.7
1994,8,Baden-Wuerttemberg,93.5
1994,8,Bayern,106.9
1994,8,Hessen,76.3
1994,8,Mecklenburg-Vorpommern,102.3
1994,8,Niedersachsen,89.2
1994,8,Niedersachsen/Hamburg/Bremen,89.9
1994,8,Nordrhein-Westfalen,68.9
1994,8,Rheinland-Pfalz,75.9
1994,8,Schleswig-Holstein,136
1994,8,Saarland,79.8
1994,8,Sachsen,143.3
1994,8,Sachsen-Anhalt,110.1
1994,8,Thueringen/Sachsen-Anhalt,106.3
1994,8,Thueringen,101.5
1994,8,Deutschland,99
1995,8,Brandenburg/Berlin,55.3
1995,8,Brandenburg,55.6
1995,8,Baden-Wuerttemberg,115.7
1995,8,Bayern,134.2
1995,8,Hessen,60.6
1995,8,Mecklenburg-Vorpommern,36.2
1995,8,Niedersachsen,47.8
1995,8,Niedersachsen/Hamburg/Bremen,48.1
1995,8,Nordrhein-Westfalen,43.8
1995,8,Rheinland-Pfalz,60.7
1995,8,Schleswig-Holstein,40.7
1995,8,Saarland,63
1995,8,Sachsen,111.6
1995,8,Sachsen-Anhalt,42
1995,8,Thueringen/Sachsen-Anhalt,52.5
1995,8,Thueringen,65.6
1995,8,Deutschland,76.6
1996,8,Brandenburg/Berlin,48.3
1996,8,Brandenburg,48.5
1996,8,Baden-Wuerttemberg,105.4
1996,8,Bayern,113.2
1996,8,Hessen,80.6
1996,8,Mecklenburg-Vorpommern,53
1996,8,Niedersachsen,80.5
1996,8,Niedersachsen/Hamburg/Bremen,80
1996,8,Nordrhein-Westfalen,144.2
1996,8,Rheinland-Pfalz,70
1996,8,Schleswig-Holstein,61.6
1996,8,Saarland,80.6
1996,8,Sachsen,69.7
1996,8,Sachsen-Anhalt,58
1996,8,Thueringen/Sachsen-Anhalt,66.6
1996,8,Thueringen,77.5
1996,8,Deutschland,87.7
1997,8,Brandenburg/Berlin,39.1
1997,8,Brandenburg,39.2
1997,8,Baden-Wuerttemberg,53.4
1997,8,Bayern,58.4
1997,8,Hessen,27.6
1997,8,Mecklenburg-Vorpommern,31.2
1997,8,Niedersachsen,41.2
1997,8,Niedersachsen/Hamburg/Bremen,41.4
1997,8,Nordrhein-Westfalen,44.9
1997,8,Rheinland-Pfalz,33.7
1997,8,Schleswig-Holstein,48.2
1997,8,Saarland,39.3
1997,8,Sachsen,43.6
1997,8,Sachsen-Anhalt,41
1997,8,Thueringen/Sachsen-Anhalt,43.7
1997,8,Thueringen,47.1
1997,8,Deutschland,44.9
1998,8,Brandenburg/Berlin,62.9
1998,8,Brandenburg,62.9
1998,8,Baden-Wuerttemberg,60
1998,8,Bayern,57.4
1998,8,Hessen,50.1
1998,8,Mecklenburg-Vorpommern,76.3
1998,8,Niedersachsen,75.2
1998,8,Niedersachsen/Hamburg/Bremen,75.5
1998,8,Nordrhein-Westfalen,65.7
1998,8,Rheinland-Pfalz,38.6
1998,8,Schleswig-Holstein,78.4
1998,8,Saarland,37.4
1998,8,Sachsen,85.7
1998,8,Sachsen-Anhalt,52.5
1998,8,Thueringen/Sachsen-Anhalt,52.6
1998,8,Thueringen,52.7
1998,8,Deutschland,62.9
1999,8,Brandenburg/Berlin,37.2
1999,8,Brandenburg,37.2
1999,8,Baden-Wuerttemberg,82.3
1999,8,Bayern,70.7
1999,8,Hessen,75.3
1999,8,Mecklenburg-Vorpommern,66.4
1999,8,Niedersachsen,76.8
1999,8,Niedersachsen/Hamburg/Bremen,76.5
1999,8,Nordrhein-Westfalen,88
1999,8,Rheinland-Pfalz,65.4
1999,8,Schleswig-Holstein,80.3
1999,8,Saarland,77.2
1999,8,Sachsen,40.4
1999,8,Sachsen-Anhalt,46.3
1999,8,Thueringen/Sachsen-Anhalt,55.3
1999,8,Thueringen,66.6
1999,8,Deutschland,68.6
2000,8,Brandenburg/Berlin,61.2
2000,8,Brandenburg,60.5
2000,8,Baden-Wuerttemberg,83.9
2000,8,Bayern,92.6
2000,8,Hessen,62.3
2000,8,Mecklenburg-Vorpommern,58.1
2000,8,Niedersachsen,63.7
2000,8,Niedersachsen/Hamburg/Bremen,63.9
2000,8,Nordrhein-Westfalen,68.3
2000,8,Rheinland-Pfalz,65.2
2000,8,Schleswig-Holstein,47.1
2000,8,Saarland,66.2
2000,8,Sachsen,65.7
2000,8,Sachsen-Anhalt,64.9
2000,8,Thueringen/Sachsen-Anhalt,65.5
2000,8,Thueringen,66.2
2000,8,Deutschland,71.1
2001,8,Brandenburg/Berlin,45.6
2001,8,Brandenburg,45.7
2001,8,Baden-Wuerttemberg,64.7
2001,8,Bayern,92.1
2001,8,Hessen,49.4
2001,8,Mecklenburg-Vorpommern,78
2001,8,Niedersachsen,70.9
2001,8,Niedersachsen/Hamburg/Bremen,71.5
2001,8,Nordrhein-Westfalen,60.1
2001,8,Rheinland-Pfalz,53.9
2001,8,Schleswig-Holstein,105.1
2001,8,Saarland,81
2001,8,Sachsen,54.8
2001,8,Sachsen-Anhalt,39.4
2001,8,Thueringen/Sachsen-Anhalt,38.4
2001,8,Thueringen,37.1
2001,8,Deutschland,68.3
2002,8,Brandenburg/Berlin,121.5
2002,8,Brandenburg,121.2
2002,8,Baden-Wuerttemberg,120.9
2002,8,Bayern,165.2
2002,8,Hessen,73
2002,8,Mecklenburg-Vorpommern,75.4
2002,8,Niedersachsen,103.8
2002,8,Niedersachsen/Hamburg/Bremen,104.1
2002,8,Nordrhein-Westfalen,101
2002,8,Rheinland-Pfalz,87.5
2002,8,Schleswig-Holstein,98.1
2002,8,Saarland,103.3
2002,8,Sachsen,204.9
2002,8,Sachsen-Anhalt,99.6
2002,8,Thueringen/Sachsen-Anhalt,98.1
2002,8,Thueringen,96.3
2002,8,Deutschland,119.8
2003,8,Brandenburg/Berlin,22
2003,8,Brandenburg,21.8
2003,8,Baden-Wuerttemberg,42.7
2003,8,Bayern,40.3
2003,8,Hessen,25.8
2003,8,Mecklenburg-Vorpommern,31.1
2003,8,Niedersachsen,32.3
2003,8,Niedersachsen/Hamburg/Bremen,32.4
2003,8,Nordrhein-Westfalen,38.5
2003,8,Rheinland-Pfalz,35.9
2003,8,Schleswig-Holstein,33.5
2003,8,Saarland,43.4
2003,8,Sachsen,17.7
2003,8,Sachsen-Anhalt,23.1
2003,8,Thueringen/Sachsen-Anhalt,22.4
2003,8,Thueringen,21.6
2003,8,Deutschland,33.1
2004,8,Brandenburg/Berlin,56.8
2004,8,Brandenburg,56.6
2004,8,Baden-Wuerttemberg,119.4
2004,8,Bayern,89.4
2004,8,Hessen,104.9
2004,8,Mecklenburg-Vorpommern,64
2004,8,Niedersachsen,87.5
2004,8,Niedersachsen/Hamburg/Bremen,87.2
2004,8,Nordrhein-Westfalen,120.2
2004,8,Rheinland-Pfalz,127.2
2004,8,Schleswig-Holstein,92.7
2004,8,Saarland,145.8
2004,8,Sachsen,49.5
